Date,Open,High,Low,Close,Volume
2022-12-06,165.88,185.11,154.98,158.0,4189948
2022-12-07,232.09,245.67,226.42,240.24,1048720
2022-12-08,402.7,415.33,383.73,405.21,2587582
2022-12-09,307.75,313.17,290.91,309.4,7654268
2022-12-12,181.95,186.93,167.51,168.31,7973648
2022-12-13,451.13,469.97,449.57,450.04,4069474
2022-12-14,451.83,457.8,449.71,452.73,4898486
2022-12-15,448.23,463.74,438.38,442.15,5600384
2022-12-16,195.52,203.38,192.3,198.49,7299633
2022-12-19,280.5,283.28,260.93,281.43,7004475
2022-12-20,494.0,494.21,490.83,492.15,3542322
2022-12-21,408.8,419.69,399.06,416.49,9069522
2022-12-22,110.87,130.38,103.58,103.59,8284915
2022-12-23,126.08,133.46,113.29,116.69,6155758
2022-12-26,285.57,292.72,282.99,283.29,3424523
2022-12-27,463.69,470.57,455.08,460.16,8619709
2022-12-28,315.48,325.89,309.99,324.43,6646319
2022-12-29,299.13,307.94,281.37,283.95,7826017
2022-12-30,142.19,159.79,141.38,152.54,1679520
2023-01-02,362.71,372.82,344.44,357.25,6727288
2023-01-03,428.84,439.0,412.18,437.35,8520092
2023-01-04,252.17,254.94,246.22,247.28,4549292
2023-01-05,410.24,429.9,394.46,401.97,9996356
2023-01-06,485.79,490.79,485.17,485.33,9637400
2023-01-09,181.51,182.97,162.17,171.2,7920215
2023-01-10,309.33,322.59,298.8,305.41,5823260
2023-01-11,214.86,226.76,208.79,224.42,2063205
2023-01-12,417.14,425.44,409.89,419.3,1835488
2023-01-13,331.04,339.48,329.71,335.71,4943433
2023-01-16,353.83,369.53,334.05,352.92,8460516
2023-01-17,419.17,423.08,418.38,418.81,8437307
2023-01-18,258.39,274.79,245.29,258.42,9527574
2023-01-19,466.04,479.01,457.18,479.0,8386105
2023-01-20,313.21,321.59,294.23,317.08,6949706
2023-01-23,163.18,172.34,158.26,170.84,7858839
2023-01-24,378.36,383.49,367.72,380.7,6405126
2023-01-25,417.3,432.35,407.66,410.2,3219540
2023-01-26,226.7,236.96,212.65,218.18,9122339
2023-01-27,442.87,449.29,441.51,441.54,8579375
2023-01-30,462.46,474.38,458.58,463.38,4581870
2023-01-31,210.76,230.68,206.47,209.1,3529195
2023-02-01,493.41,502.11,478.65,489.74,8774449
2023-02-02,156.28,174.7,152.5,167.53,4512385
2023-02-03,180.81,187.71,169.34,185.4,3038731
2023-02-06,173.69,174.78,169.39,173.43,5847993
2023-02-07,457.6,461.68,440.36,460.37,6714700
2023-02-08,361.72,370.09,342.87,344.34,7441168
2023-02-09,160.84,165.23,150.47,150.65,1192527
2023-02-10,276.13,276.13,269.08,273.75,1212736
2023-02-13,346.12,364.42,341.44,348.09,9806766
2023-02-14,133.39,150.26,132.39,136.92,8637431
2023-02-15,452.97,467.81,447.6,454.29,1478739
2023-02-16,421.44,424.8,408.36,412.79,8982529
2023-02-17,302.08,304.49,291.41,298.1,9631331
2023-02-20,486.85,488.2,467.97,476.88,3028366
2023-02-21,267.1,281.58,259.18,270.66,5851307
2023-02-22,493.64,512.22,479.77,501.6,2950908
2023-02-23,367.17,375.78,357.38,364.5,6002554
2023-02-24,353.87,356.25,343.62,346.79,6308435
2023-02-27,166.38,176.63,161.03,163.62,1190701
2023-02-28,452.77,459.75,443.67,449.29,6645916
2023-03-01,271.0,278.49,261.58,274.13,2474542
2023-03-02,164.89,177.32,150.76,170.86,4515994
2023-03-03,105.04,119.42,86.23,108.36,3199172
2023-03-06,323.9,326.11,317.32,319.37,3331770
2023-03-07,310.96,311.67,310.12,311.03,8853495
2023-03-08,387.74,407.63,377.82,394.83,2923413
2023-03-09,456.1,460.76,445.21,452.74,1902562
2023-03-10,131.76,132.84,128.39,130.84,5407577
2023-03-13,392.6,396.4,377.39,386.74,5482048
2023-03-14,174.96,175.74,155.27,166.85,3359203
2023-03-15,443.27,451.11,424.36,443.5,4469398
2023-03-16,427.63,443.67,423.68,425.87,6256029
2023-03-17,316.32,323.14,298.81,317.05,3258618
2023-03-20,384.1,392.98,370.01,373.13,9500776
2023-03-21,225.74,239.25,216.66,218.17,8847058
2023-03-22,288.47,298.65,277.65,298.14,8693955
2023-03-23,428.65,445.88,411.66,444.41,8239976
2023-03-24,283.71,301.03,274.1,275.73,5852858
2023-03-27,243.12,243.32,235.66,239.05,8667143
2023-03-28,297.68,313.25,287.82,292.56,9649649
2023-03-29,431.3,440.51,419.72,429.81,6444838
2023-03-30,234.08,253.86,230.3,249.86,7652437
2023-03-31,169.5,179.17,151.49,177.8,4301777
2023-04-03,384.81,404.54,371.32,392.39,5296271
2023-04-04,430.39,445.48,417.73,427.55,1393345
2023-04-05,140.25,145.23,138.27,142.47,4453203
2023-04-06,195.95,206.72,183.87,191.0,3345871
2023-04-07,156.79,176.63,154.37,174.62,9161090
2023-04-10,239.18,256.33,237.6,253.9,3538871
2023-04-11,280.14,282.09,269.59,276.57,1158621
2023-04-12,399.53,413.66,391.47,398.68,8023330
2023-04-13,360.46,367.37,348.68,354.17,1707609
2023-04-14,348.37,348.51,346.59,346.65,3602807
2023-04-17,240.95,249.02,232.33,245.95,1230099
2023-04-18,436.58,441.27,433.08,436.77,3094269
2023-04-19,288.51,304.89,268.77,280.52,1918241
2023-04-20,491.64,498.39,480.42,488.88,7124277
2023-04-21,353.66,370.21,339.91,364.72,7979736
2023-04-24,150.51,150.52,144.0,144.81,5367757
2023-04-25,370.47,376.63,368.58,375.48,1376430
2023-04-26,230.04,234.86,210.52,232.37,2002475
2023-04-27,374.53,379.2,368.81,378.65,9707050
2023-04-28,127.86,129.22,119.38,123.29,4927526
2023-05-01,169.95,173.7,156.96,160.59,6888203
2023-05-02,442.29,453.41,441.8,446.14,4261365
2023-05-03,190.87,196.7,174.67,182.0,9649654
2023-05-04,434.82,443.16,424.08,427.45,6765102
2023-05-05,211.71,219.25,206.15,214.1,3205349
2023-05-08,357.15,374.67,355.92,364.86,9448893
2023-05-09,377.66,395.77,374.41,392.9,3902450
2023-05-10,305.06,314.92,287.16,288.05,4808681
2023-05-11,222.12,228.73,208.4,221.49,5465943
2023-05-12,185.06,187.19,180.06,185.5,6512861
2023-05-15,113.28,132.34,111.96,127.44,4877796
2023-05-16,221.58,222.78,207.77,221.07,7179064
2023-05-17,361.27,367.22,349.82,362.5,1514938
2023-05-18,475.32,481.28,467.23,480.27,4070132
2023-05-19,448.48,454.89,441.21,445.76,5453054
2023-05-22,406.43,409.71,402.09,405.93,3389642
2023-05-23,415.38,431.04,401.99,402.4,8334806
2023-05-24,365.99,368.44,346.58,346.73,5675919
2023-05-25,204.11,216.81,200.6,204.49,9507441
2023-05-26,462.88,465.35,450.94,452.39,6666900
2023-05-29,368.29,369.7,359.81,362.38,3108086
2023-05-30,324.18,342.36,315.24,320.04,9014140
2023-05-31,144.4,148.2,139.31,139.57,8283450
2023-06-01,278.82,295.25,262.32,292.26,8199876
2023-06-02,284.14,295.04,274.44,274.61,3338782
2023-06-05,445.83,447.38,434.96,444.1,7177772
2023-06-06,318.66,337.77,312.56,316.4,8838609
2023-06-07,252.16,257.1,248.52,256.35,2609387
2023-06-08,490.72,507.91,489.0,505.89,5033310
2023-06-09,144.29,147.66,130.01,141.55,1383094
2023-06-12,269.02,286.1,265.09,279.21,6169501
2023-06-13,116.81,117.07,103.01,103.08,1166804
2023-06-14,395.96,406.2,388.15,405.92,6919261
2023-06-15,467.23,482.62,458.92,479.72,7515766
2023-06-16,212.01,230.71,202.63,227.77,3067139
2023-06-19,443.34,461.52,435.98,452.82,7548932
2023-06-20,216.89,233.28,214.87,221.22,4984936
2023-06-21,464.31,482.07,458.12,479.52,5475564
2023-06-22,401.58,405.57,388.31,393.34,4889359
2023-06-23,421.96,427.65,408.65,419.34,6736093
2023-06-26,107.2,112.98,101.48,102.63,5270924
2023-06-27,485.12,492.67,475.92,491.36,8253731
2023-06-28,390.67,398.53,386.8,388.45,9810580
2023-06-29,221.9,232.79,217.69,221.09,9471212
2023-06-30,431.76,434.96,431.3,433.34,7910196
2023-07-03,212.61,226.43,194.67,218.94,9260455
2023-07-04,449.1,452.45,444.89,449.57,8507628
2023-07-05,145.03,151.24,140.48,142.98,6690702
2023-07-06,381.47,391.54,375.88,375.9,3399414
2023-07-07,316.28,332.21,313.73,327.72,7057914
2023-07-10,138.61,153.4,125.83,153.0,2590404
2023-07-11,196.76,209.67,195.25,206.93,3284533
2023-07-12,104.96,108.08,102.28,104.95,4866491
2023-07-13,287.51,298.45,274.61,296.15,5647193
2023-07-14,220.51,222.26,213.71,217.21,1436060
2023-07-17,339.34,346.89,325.18,336.58,8273668
2023-07-18,218.9,227.17,207.75,217.01,1796184
2023-07-19,219.97,220.76,214.85,217.5,6455500
2023-07-20,397.28,402.76,384.26,398.6,1433886
2023-07-21,119.26,138.37,116.93,128.22,8538707
2023-07-24,461.16,480.23,450.43,459.87,9808263
2023-07-25,440.91,447.95,432.16,436.24,8063240
2023-07-26,367.12,367.98,361.76,362.0,9251796
2023-07-27,337.29,340.87,325.21,334.34,2471602
2023-07-28,456.92,464.77,439.49,445.31,7047614
2023-07-31,174.13,193.09,154.15,159.92,8243801
2023-08-01,131.59,134.41,119.43,129.23,3886632
2023-08-02,195.8,211.07,187.71,203.63,4728922
2023-08-03,417.83,420.0,413.33,418.35,1338781
2023-08-04,113.87,133.49,108.73,121.2,9680530
2023-08-07,333.12,340.76,323.53,338.93,6401377
2023-08-08,498.18,513.68,490.83,512.23,5315222
2023-08-09,442.28,449.13,424.0,444.29,4597120
2023-08-10,308.58,321.13,301.21,313.87,8561011
2023-08-11,125.46,129.3,117.99,121.42,7193437
2023-08-14,432.55,435.47,424.88,435.29,1011957
2023-08-15,339.59,358.35,322.86,332.59,5004804
2023-08-16,145.97,164.33,132.96,139.31,9406437
2023-08-17,137.54,155.29,125.26,138.54,6510861
2023-08-18,463.85,476.36,457.17,458.26,4245498
2023-08-21,367.68,383.85,351.32,383.15,2498111
2023-08-22,431.71,433.1,430.95,432.21,3827154
2023-08-23,451.59,458.29,434.18,447.6,4108958
2023-08-24,328.71,334.98,318.45,329.29,7945436
2023-08-25,306.98,319.69,299.01,309.29,5892712
2023-08-28,272.17,279.29,262.23,262.77,5400908
2023-08-29,226.78,229.75,213.43,223.42,7588919
2023-08-30,273.84,285.77,273.58,282.31,5837650
2023-08-31,409.55,425.84,392.12,406.17,9666777
2023-09-01,340.77,348.41,331.83,344.39,1809138
2023-09-04,457.01,459.65,450.15,452.31,5892580
2023-09-05,277.35,281.29,274.59,276.07,5356232
2023-09-06,342.84,347.59,334.05,336.23,3776245
2023-09-07,352.52,358.52,342.6,348.52,8073026
2023-09-08,336.68,349.53,328.61,346.33,7772978
2023-09-11,381.05,393.07,367.48,388.67,8963743
2023-09-12,194.97,208.89,186.56,195.11,8463108
2023-09-13,304.95,312.2,285.72,301.32,7426503
2023-09-14,141.69,158.17,129.7,150.22,4400205
2023-09-15,253.8,257.89,237.65,242.53,9561834
2023-09-18,295.07,304.45,292.88,294.82,6853874
2023-09-19,360.89,376.91,352.94,376.24,9505513
2023-09-20,480.21,483.82,473.48,479.86,2077406
2023-09-21,340.26,342.46,328.87,342.21,5042236
2023-09-22,397.44,415.11,380.22,392.0,3389905
2023-09-25,302.51,309.37,300.94,306.86,5735993
2023-09-26,353.64,367.32,352.19,355.56,1889912
2023-09-27,128.37,128.88,111.37,115.94,8458310
2023-09-28,201.76,215.56,197.5,206.74,1700527
2023-09-29,244.74,251.06,231.37,237.66,5419557
2023-10-02,289.0,290.11,278.14,280.15,4989551
2023-10-03,118.26,130.46,101.6,109.19,8990863
2023-10-04,156.01,160.83,153.51,153.77,7158198
2023-10-05,210.73,218.46,208.13,215.41,4764599
2023-10-06,488.61,490.22,477.48,483.75,5675616
2023-10-09,232.54,235.48,213.61,215.67,1137719
2023-10-10,292.82,298.78,284.52,286.96,7575106
2023-10-11,178.44,180.23,171.9,172.75,9633829
2023-10-12,344.31,362.53,332.18,350.77,8337827
2023-10-13,212.27,212.39,193.66,195.43,7684419
2023-10-16,182.8,192.47,166.06,185.98,2558569
2023-10-17,306.63,309.09,286.72,287.18,9354791
2023-10-18,102.2,108.36,101.75,103.4,9942224
2023-10-19,103.07,121.59,100.81,119.32,6058448
2023-10-20,187.63,190.86,175.44,186.52,5247136
2023-10-23,114.69,134.01,98.28,100.88,3034730
2023-10-24,143.21,147.33,137.51,145.57,6856600
2023-10-25,235.54,250.38,230.76,240.43,9537968
2023-10-26,421.03,431.97,405.29,427.88,4458460
2023-10-27,328.82,346.51,327.69,339.0,7509000
2023-10-30,305.07,316.15,297.68,310.27,5462571
2023-10-31,217.4,228.09,207.28,227.95,2154969
2023-11-01,472.7,476.61,461.49,465.01,2349815
2023-11-02,258.81,262.13,244.23,255.4,8237411
2023-11-03,134.84,153.17,127.74,139.44,6062633
2023-11-06,346.83,353.38,334.57,335.32,9768757
2023-11-07,145.54,152.98,133.83,134.1,4966974
2023-11-08,238.09,253.29,227.14,230.25,3588160
2023-11-09,302.96,309.74,290.16,302.87,8023684
2023-11-10,449.69,468.73,444.5,458.24,4838920
2023-11-13,297.42,312.18,295.73,304.83,4109668
2023-11-14,380.9,392.85,378.52,378.97,8504594
2023-11-15,497.13,514.74,492.64,503.01,8894087
2023-11-16,152.6,153.59,142.59,152.76,8386089
2023-11-17,209.89,215.03,193.08,201.81,7503274
2023-11-20,257.83,267.13,243.8,258.38,2269343
2023-11-21,268.73,273.27,252.95,268.8,8282060
2023-11-22,264.41,279.29,257.39,274.56,5890707
2023-11-23,463.04,481.43,454.95,468.7,9154410
2023-11-24,385.61,394.09,377.74,391.77,1167659
2023-11-27,343.16,350.0,339.32,343.5,4411236
2023-11-28,223.75,242.98,222.52,240.7,3090717
2023-11-29,429.52,438.41,417.7,422.67,9902601
2023-11-30,482.02,491.81,462.24,470.52,9899292
2023-12-01,428.48,435.51,425.14,425.69,8478502
2023-12-04,100.63,118.82,99.69,114.91,2397928
2023-12-05,354.56,365.94,338.97,350.22,7152520
2023-12-06,120.45,135.7,115.4,120.05,8242153
2023-12-07,203.04,219.28,186.45,194.06,3045481
2023-12-08,123.81,130.65,109.73,128.58,6397005
2023-12-11,341.52,350.19,322.6,345.61,8072368
2023-12-12,374.64,391.61,366.46,380.38,4799038
2023-12-13,145.8,153.06,132.56,145.19,3049300
2023-12-14,253.54,269.41,244.24,256.18,7689687
2023-12-15,282.49,301.31,269.88,282.19,5071889
2023-12-18,247.62,260.09,238.63,258.27,9541631
2023-12-19,148.41,163.24,144.64,146.97,4958681
2023-12-20,267.58,283.68,257.42,268.41,1316575
2023-12-21,400.47,417.37,389.9,399.37,1674104
2023-12-22,128.4,136.3,112.19,124.2,4470966
2023-12-25,132.07,133.1,117.36,124.56,9275104
2023-12-26,241.91,249.95,228.63,239.69,3013491
2023-12-27,476.69,490.17,474.42,476.63,7819678
2023-12-28,367.43,376.44,353.02,365.03,6111179
2023-12-29,371.47,386.45,361.46,367.52,7912690
2024-01-01,244.77,251.91,226.89,231.5,1139244
2024-01-02,337.46,350.16,319.07,321.08,6794526
2024-01-03,104.05,107.78,102.95,106.63,1721673
2024-01-04,354.44,369.43,338.03,351.45,6372654
2024-01-05,465.31,476.23,464.56,471.87,4427635
2024-01-08,345.03,349.11,337.69,346.0,3591090
2024-01-09,449.48,455.32,438.63,449.97,1489922
2024-01-10,389.59,404.56,386.63,395.07,8426029
2024-01-11,148.22,157.88,133.3,142.83,5436134
2024-01-12,460.98,465.3,460.81,462.5,5000135
2024-01-15,126.58,145.92,123.21,137.75,7430332
2024-01-16,313.59,327.89,301.97,314.8,1965098
2024-01-17,156.85,176.0,142.57,170.95,3306972
2024-01-18,104.68,113.22,86.35,109.86,9718277
2024-01-19,268.81,278.32,254.7,258.73,3720688
2024-01-22,218.02,235.98,204.58,208.86,5048745
2024-01-23,294.4,304.9,286.51,298.11,7256464
2024-01-24,330.88,345.03,330.85,335.12,7421172
2024-01-25,117.5,122.54,115.09,115.23,6949089
2024-01-26,149.2,158.14,138.51,155.95,3259071
2024-01-29,323.46,325.93,309.95,313.58,4599653
2024-01-30,237.27,241.39,228.92,240.5,5729272
2024-01-31,391.67,391.69,377.06,387.55,4783524
2024-02-01,360.92,361.7,350.48,359.04,1095619
2024-02-02,438.24,457.79,436.76,440.99,5249341
2024-02-05,377.0,381.84,373.16,375.19,6924549
2024-02-06,271.97,285.24,255.17,270.84,7826093
2024-02-07,369.19,385.97,354.69,360.07,2516871
2024-02-08,210.15,221.17,192.26,201.09,1552813
2024-02-09,222.53,225.59,220.17,221.91,8227951
2024-02-12,415.59,430.16,395.79,401.28,5254094
2024-02-13,278.57,290.57,274.38,277.7,8471342
2024-02-14,419.35,433.98,419.12,430.83,3696314
2024-02-15,428.97,444.36,409.02,414.93,5498965
2024-02-16,443.02,462.53,437.4,438.12,7942362
2024-02-19,466.65,478.13,453.29,468.92,7106491
2024-02-20,272.39,279.23,268.86,278.98,8069995
2024-02-21,227.55,240.52,215.94,224.08,8237234
2024-02-22,332.88,334.25,314.8,317.11,5501461
2024-02-23,248.47,266.42,242.07,255.96,6550843
2024-02-26,340.43,342.82,327.02,341.34,7373624
2024-02-27,382.23,388.79,378.48,386.56,2403400
2024-02-28,375.36,391.68,362.87,380.8,6214435
2024-02-29,249.82,261.77,243.09,248.98,8696968
2024-03-01,166.74,174.62,162.52,169.07,3817422
2024-03-04,272.21,281.68,265.95,267.38,1049875
2024-03-05,157.04,174.13,153.46,167.49,2058162
2024-03-06,456.04,462.84,438.0,456.01,5622410
2024-03-07,238.35,255.74,230.41,254.86,9844905
2024-03-08,161.78,163.55,156.88,158.61,3650247
2024-03-11,110.18,125.72,101.21,101.66,2117201
2024-03-12,358.33,375.28,351.92,364.66,9707069
2024-03-13,354.76,358.4,339.87,352.97,3530346
2024-03-14,236.24,244.85,216.82,238.97,6521457
2024-03-15,128.68,131.99,119.92,122.26,2649383
2024-03-18,263.85,277.98,246.63,254.84,3227995
2024-03-19,224.49,235.19,213.17,224.46,1632621
2024-03-20,370.85,383.55,367.7,372.94,3036287
2024-03-21,342.31,346.24,328.5,343.77,9543813
2024-03-22,245.84,250.07,235.57,242.44,1523566
2024-03-25,187.16,187.99,174.14,185.21,8448777
2024-03-26,495.21,501.66,477.42,491.49,5259177
2024-03-27,281.6,292.8,272.79,288.26,9108789
2024-03-28,375.31,392.47,357.29,368.99,5936442
2024-03-29,156.22,169.56,141.21,164.78,9581682
2024-04-01,294.24,302.94,284.46,289.54,8261468
2024-04-02,111.01,130.08,98.95,115.95,7785392
2024-04-03,302.18,316.57,295.67,300.14,7985195
2024-04-04,485.61,504.21,465.94,484.14,5056974
2024-04-05,253.68,264.23,240.34,247.94,6782399
2024-04-08,115.6,120.78,114.72,116.34,6808331
2024-04-09,112.38,113.44,105.85,113.19,8199768
2024-04-10,255.19,269.72,242.73,247.05,3465860
2024-04-11,164.01,166.44,162.88,165.68,7021635
2024-04-12,109.34,115.4,108.86,115.29,6197291
2024-04-15,402.49,413.13,393.48,393.88,4725551
2024-04-16,283.41,294.7,276.76,289.3,2421672
2024-04-17,215.7,227.71,206.93,212.19,2750914
2024-04-18,460.03,463.36,454.78,455.13,2776305
2024-04-19,146.46,154.05,143.16,147.55,6891393
2024-04-22,482.37,494.71,468.58,493.02,4056151
2024-04-23,225.59,244.98,215.3,215.64,5386262
2024-04-24,455.36,469.91,451.36,462.27,6768150
2024-04-25,341.18,359.63,334.79,347.24,4356641
2024-04-26,430.68,445.93,418.85,442.5,4555090
2024-04-29,493.61,505.44,492.16,493.28,5965697
2024-04-30,215.36,219.2,212.41,217.04,8101524
2024-05-01,484.45,497.79,482.99,493.05,6587874
2024-05-02,255.79,268.26,239.55,258.76,7187716
2024-05-03,254.2,266.25,239.16,264.69,9571114
2024-05-06,236.15,245.95,221.09,241.55,8423898
2024-05-07,316.56,327.14,302.24,303.28,3964485
2024-05-08,161.66,168.35,148.27,157.73,4647981
2024-05-09,321.48,331.87,311.94,319.87,5787488
2024-05-10,316.68,320.63,303.84,309.05,1769680
2024-05-13,404.76,420.86,403.99,411.61,4183965
2024-05-14,433.46,437.18,421.03,427.23,7292679
2024-05-15,276.18,277.88,260.62,268.08,5384679
2024-05-16,220.93,229.66,210.93,229.27,1065197
2024-05-17,203.73,216.9,196.58,198.38,6479366
2024-05-20,177.85,186.6,172.3,185.49,4445632
2024-05-21,123.06,128.59,110.2,119.04,6715278
2024-05-22,236.98,248.14,223.12,238.73,5042334
2024-05-23,208.1,215.04,190.68,210.9,2499758
2024-05-24,486.57,505.22,479.72,488.91,6534048
2024-05-27,323.08,341.54,307.69,322.26,6706419
2024-05-28,238.91,248.96,227.68,236.4,6003938
2024-05-29,332.19,338.74,314.53,323.6,2100100
2024-05-30,155.68,170.42,145.12,168.54,2747844
2024-05-31,277.62,278.35,267.26,276.46,2477859
2024-06-03,350.49,359.99,338.94,341.23,5596880
2024-06-04,295.56,302.29,280.57,282.92,9008333
2024-06-05,260.71,279.12,241.42,257.55,6032295
2024-06-06,497.54,497.78,496.07,496.24,1283392
2024-06-07,452.13,463.18,451.06,458.56,8606436
2024-06-10,349.36,364.18,330.61,335.43,9164060
2024-06-11,327.75,337.45,317.15,327.76,1009012
2024-06-12,348.26,349.97,335.97,336.07,9734546
2024-06-13,180.52,199.97,170.88,180.09,5033587
2024-06-14,258.06,268.42,256.18,264.47,8114880
2024-06-17,115.78,128.07,100.42,113.8,4003526
2024-06-18,290.22,294.95,275.27,294.52,7147198
2024-06-19,317.21,326.88,310.98,324.88,3799888
2024-06-20,191.1,199.68,184.98,190.26,9291514
2024-06-21,485.61,487.11,468.85,469.69,2069077
2024-06-24,463.78,465.91,462.33,465.35,5927653
2024-06-25,388.86,405.61,371.24,402.56,7103537
2024-06-26,313.35,318.15,308.22,316.37,4581597
2024-06-27,447.99,451.89,436.13,438.14,3577046
2024-06-28,152.26,162.36,133.54,162.3,4810004
2024-07-01,416.2,431.58,402.64,410.12,3294135
2024-07-02,149.93,151.17,141.64,148.54,2604313
2024-07-03,417.68,429.22,403.89,426.89,1509590
2024-07-04,210.31,212.69,203.43,205.61,2602243
2024-07-05,450.84,451.57,445.29,450.99,5718642
2024-07-08,477.62,478.67,457.68,464.18,2850170
2024-07-09,159.52,176.2,144.5,175.45,8651922
2024-07-10,285.07,287.43,272.18,276.47,7721313
2024-07-11,492.39,493.3,485.29,492.93,2584492
2024-07-12,293.36,302.12,292.38,292.9,9892812
2024-07-15,445.42,462.3,444.8,457.21,3501290
2024-07-16,335.49,340.74,324.41,333.1,6971842
2024-07-17,250.13,258.57,234.89,246.21,9662841
2024-07-18,214.31,215.11,203.57,206.15,1556888
2024-07-19,181.29,190.27,164.47,182.68,5371552
2024-07-22,404.72,416.27,404.05,406.38,3961936
2024-07-23,254.62,266.03,247.28,257.65,5084396
2024-07-24,304.51,311.16,299.77,302.65,9736717
2024-07-25,296.93,303.24,287.98,302.56,9776292
2024-07-26,330.91,333.04,329.46,329.57,3914999
2024-07-29,446.23,453.57,427.15,432.42,4127510
2024-07-30,492.3,494.29,487.83,489.39,8157788
2024-07-31,263.03,278.37,244.59,258.57,4614773
2024-08-01,431.01,450.33,422.49,428.97,2107226
2024-08-02,405.81,425.21,386.1,405.32,2516660
2024-08-05,329.41,346.71,318.33,343.09,4917342
2024-08-06,482.42,494.43,463.8,485.61,9911523
2024-08-07,180.19,194.21,180.08,188.27,4449808
2024-08-08,143.71,149.41,128.74,130.58,9396717
2024-08-09,441.58,454.2,423.52,444.81,3120910
2024-08-12,275.66,284.77,272.87,274.85,5938291
2024-08-13,438.79,448.43,436.87,445.96,6089328
2024-08-14,457.24,472.39,448.74,454.66,5731909
2024-08-15,124.98,130.62,106.31,116.45,5145530
2024-08-16,453.39,459.75,442.54,448.57,1200073
2024-08-19,279.33,297.82,268.78,293.72,4066079
2024-08-20,304.17,305.3,301.35,301.85,2074198
2024-08-21,350.64,360.35,350.62,356.12,1531088
2024-08-22,470.55,488.81,454.35,459.25,8899859
2024-08-23,107.65,119.85,105.89,115.73,2658027
2024-08-26,290.74,301.67,278.06,299.42,8586797
2024-08-27,375.09,380.08,356.8,366.92,2800917
2024-08-28,389.08,395.95,384.91,390.3,1278833
2024-08-29,377.01,394.05,363.71,391.85,1867891
2024-08-30,153.77,164.96,152.2,158.85,3135621
2024-09-02,219.76,230.05,207.68,218.59,6899198
2024-09-03,243.49,245.48,240.21,243.26,4921046
2024-09-04,421.77,422.1,407.06,417.42,7266283
2024-09-05,211.5,230.78,205.48,208.18,8137900
2024-09-06,184.28,191.82,175.01,188.82,2530732
2024-09-09,482.98,495.04,470.99,481.47,9857343
2024-09-10,103.55,105.14,100.12,100.48,9316851
2024-09-11,499.13,512.79,484.3,506.7,2597506
2024-09-12,370.73,389.38,364.68,373.99,4793730
2024-09-13,431.39,442.9,418.14,420.63,3621645
2024-09-16,217.85,220.37,214.68,218.29,5023986
2024-09-17,105.73,117.36,91.96,114.32,6989884
2024-09-18,395.15,410.47,392.58,408.47,6117499
2024-09-19,433.66,441.79,425.15,441.08,7573104
2024-09-20,396.19,413.79,391.25,410.81,6700366
2024-09-23,157.14,170.11,142.17,142.23,6338578
2024-09-24,401.37,419.36,396.13,404.96,9100424
2024-09-25,407.57,420.04,389.93,414.58,6150606
2024-09-26,363.42,366.04,345.58,353.07,5898994
2024-09-27,406.45,412.64,402.52,408.61,3184239
2024-09-30,438.37,442.4,426.09,435.98,5931696
2024-10-01,345.44,363.62,343.69,350.96,8545728
2024-10-02,135.44,150.65,127.61,148.45,7469510
2024-10-03,295.05,308.58,280.78,294.77,6401396
2024-10-04,131.06,137.08,117.87,126.8,9282270
2024-10-07,263.02,266.7,250.52,266.66,9037137
2024-10-08,262.84,277.97,257.19,267.45,5417327
2024-10-09,126.4,135.89,118.84,121.88,8031034
2024-10-10,239.53,244.04,237.47,240.84,3666478
2024-10-11,144.4,156.73,130.02,151.76,8937115
2024-10-14,423.29,424.1,413.22,421.67,8123056
2024-10-15,479.08,485.6,464.9,481.22,1733442
2024-10-16,128.93,138.3,123.95,134.11,4681246
2024-10-17,482.05,485.01,475.56,477.96,1361949
2024-10-18,309.03,328.72,302.35,325.09,6750608
2024-10-21,219.83,224.01,219.31,223.51,9248892
2024-10-22,130.74,133.35,123.92,125.75,3399540
2024-10-23,300.25,304.32,284.18,286.81,9120871
2024-10-24,417.81,433.19,399.86,432.37,7654295
2024-10-25,382.83,391.34,372.47,388.86,8064179
2024-10-28,120.09,131.4,110.98,129.22,7539399
2024-10-29,129.16,129.58,128.54,129.46,2138964
2024-10-30,261.15,261.84,243.57,253.46,1077332
2024-10-31,218.12,227.03,217.86,223.79,3066462
2024-11-01,192.95,209.29,174.06,193.27,5903158
2024-11-04,212.4,230.11,202.62,204.03,8647213
2024-11-05,421.39,423.13,414.55,420.95,1345184
2024-11-06,471.69,482.46,453.21,467.99,5879705
2024-11-07,262.04,280.31,261.55,273.7,3894299
2024-11-08,462.44,470.2,450.82,460.56,6657899
2024-11-11,228.6,245.19,217.62,231.18,7091038
2024-11-12,290.57,293.25,286.19,287.4,5362451
2024-11-13,190.41,209.12,181.83,189.44,9367137
2024-11-14,356.19,371.22,343.15,347.6,6312003
2024-11-15,491.59,510.42,477.05,483.58,7780231
2024-11-18,341.4,354.93,341.38,354.56,8561678
2024-11-19,243.13,250.39,224.39,228.37,2202203
2024-11-20,359.13,377.89,355.84,361.77,8744200
2024-11-21,149.17,154.68,144.5,150.51,3821505
2024-11-22,455.46,462.11,450.19,457.46,7758672
2024-11-25,301.23,315.25,300.48,302.75,9248121
2024-11-26,279.74,295.05,277.28,291.38,9945160
2024-11-27,334.35,352.93,314.62,344.7,5635073
